discr,reduction,operator,freq,cds,corpus,base,context_type,dimensionality,neg,similarity,SimLex999,men
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.245,0.338
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.213,0.224
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.288,0.455
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.27,0.383
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.31,0.511
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.291,0.449
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.33,0.574
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1,cos,0.308,0.521
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.342,0.627
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.322,0.583
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.349,0.665
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,2,cos,0.332,0.629
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.365,0.717
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,5,cos,0.341,0.689
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.364,0.72
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,30000,7,cos,0.332,0.691
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.224,0.243
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.192,0.148
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.253,0.329
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.224,0.255
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.271,0.385
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.242,0.32
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.297,0.453
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1,cos,0.266,0.397
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.32,0.516
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.289,0.465
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.335,0.586
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,2,cos,0.306,0.538
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.355,0.68
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,5,cos,0.33,0.644
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.354,0.694
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,40000,7,cos,0.325,0.659
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.213,0.19
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.18,0.11
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.229,0.241
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.197,0.176
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.246,0.286
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.209,0.226
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.262,0.348
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1,cos,0.227,0.293
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.289,0.416
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.25,0.366
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.32,0.489
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,2,cos,0.282,0.441
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.355,0.644
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,5,cos,0.325,0.602
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.36,0.664
spmi,raw,head,1,1,ukwac_wackypedia,e,nvaa,50000,7,cos,0.327,0.623
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.275,0.586
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.284,0.569
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.305,0.622
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.327,0.628
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.32,0.644
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.339,0.647
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.332,0.667
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1,cos,0.348,0.667
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.337,0.682
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.347,0.682
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.328,0.686
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,2,cos,0.334,0.686
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.259,0.631
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,5,cos,0.252,0.633
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.267,0.578
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,1000,7,cos,0.236,0.582
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.29,0.615
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.291,0.601
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.321,0.655
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.343,0.665
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.334,0.675
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.355,0.683
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.345,0.695
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1,cos,0.359,0.699
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.348,0.707
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.357,0.709
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.342,0.712
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,2,cos,0.346,0.713
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.288,0.698
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,5,cos,0.28,0.695
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.277,0.685
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,2000,7,cos,0.255,0.682
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.29,0.623
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.288,0.61
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.324,0.663
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.341,0.675
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.337,0.682
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.355,0.691
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.347,0.7
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1,cos,0.36,0.705
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.349,0.712
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.356,0.714
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.345,0.718
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,2,cos,0.347,0.718
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.307,0.714
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,5,cos,0.299,0.709
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.298,0.709
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,3000,7,cos,0.281,0.702
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.287,0.627
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.284,0.597
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.321,0.668
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.339,0.669
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.335,0.687
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.353,0.689
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.345,0.704
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1,cos,0.358,0.705
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.349,0.715
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.355,0.715
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.346,0.722
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,2,cos,0.347,0.721
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.315,0.722
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,5,cos,0.306,0.716
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.304,0.718
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,5000,7,cos,0.285,0.708
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.282,0.593
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.277,0.511
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.315,0.649
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.333,0.624
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.328,0.671
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.345,0.653
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.339,0.691
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1,cos,0.351,0.676
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.344,0.707
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.35,0.693
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.347,0.72
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,2,cos,0.346,0.707
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.337,0.735
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,5,cos,0.325,0.725
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.326,0.732
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,10000,7,cos,0.31,0.721
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.254,0.438
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.22,0.283
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.288,0.516
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.28,0.423
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.309,0.557
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.307,0.486
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.325,0.604
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1,cos,0.324,0.55
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.336,0.643
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.332,0.602
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,2,correlation,0.341,0.674
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,2,cos,0.335,0.642
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,5,correlation,0.356,0.726
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,5,cos,0.345,0.704
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,7,correlation,0.356,0.733
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,20000,7,cos,0.341,0.712
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,0.2,correlation,0.231,0.306
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,0.2,cos,0.194,0.171
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,0.5,correlation,0.253,0.361
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,0.5,cos,0.227,0.256
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,0.7,correlation,0.269,0.402
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,0.7,cos,0.25,0.313
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,1,correlation,0.289,0.457
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,1,cos,0.272,0.385
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,1.4,correlation,0.311,0.513
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,1.4,cos,0.294,0.452
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,2,correlation,0.331,0.576
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,2,cos,0.31,0.524
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,5,correlation,0.356,0.682
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,5,cos,0.34,0.65
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,7,correlation,0.362,0.702
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,30000,7,cos,0.344,0.673
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,0.2,correlation,0.218,0.231
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,0.2,cos,0.186,0.122
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,0.5,correlation,0.228,0.257
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,0.5,cos,0.197,0.167
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,0.7,correlation,0.238,0.287
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,0.7,cos,0.21,0.205
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,1,correlation,0.255,0.334
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,1,cos,0.227,0.261
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,1.4,correlation,0.272,0.391
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,1.4,cos,0.245,0.328
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,2,correlation,0.3,0.46
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,2,cos,0.27,0.404
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,5,correlation,0.346,0.628
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,5,cos,0.32,0.585
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,7,correlation,0.351,0.662
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,40000,7,cos,0.329,0.624
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,0.2,correlation,0.208,0.188
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,0.2,cos,0.177,0.1
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,0.5,correlation,0.216,0.197
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,0.5,cos,0.185,0.121
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,0.7,correlation,0.221,0.213
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,0.7,cos,0.19,0.142
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,1,correlation,0.231,0.246
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,1,cos,0.199,0.182
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,1.4,correlation,0.248,0.293
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,1.4,cos,0.213,0.234
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,2,correlation,0.265,0.357
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,2,cos,0.231,0.303
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,5,correlation,0.336,0.546
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,5,cos,0.3,0.5
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,7,correlation,0.35,0.61
spmi,raw,head,1,global,ukwac_wackypedia,e,nvaa,50000,7,cos,0.317,0.565
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,0.2,correlation,0.318,0.656
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,0.2,cos,0.33,0.656
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,0.5,correlation,0.319,0.675
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,0.5,cos,0.323,0.674
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,0.7,correlation,0.298,0.662
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,0.7,cos,0.3,0.661
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,1,correlation,0.267,0.635
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,1,cos,0.263,0.64
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,1.4,correlation,0.259,0.597
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,1.4,cos,0.233,0.6
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,2,correlation,0.252,0.492
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,2,cos,0.212,0.505
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,5,correlation,0.071,0.18
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,5,cos,0.051,0.26
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,7,correlation,0.068,0.128
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,1000,7,cos,0.049,0.18
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,0.2,correlation,0.333,0.687
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,0.2,cos,0.346,0.691
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,0.5,correlation,0.34,0.718
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,0.5,cos,0.345,0.719
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,0.7,correlation,0.331,0.721
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,0.7,cos,0.333,0.722
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,1,correlation,0.311,0.715
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,1,cos,0.311,0.715
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,1.4,correlation,0.283,0.706
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,1.4,cos,0.278,0.705
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,2,correlation,0.268,0.691
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,2,cos,0.249,0.692
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,5,correlation,0.192,0.499
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,5,cos,0.164,0.538
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,7,correlation,0.131,0.355
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,2000,7,cos,0.09,0.429
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,0.2,correlation,0.34,0.697
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,0.2,cos,0.348,0.702
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,0.5,correlation,0.345,0.726
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,0.5,cos,0.349,0.728
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,0.7,correlation,0.337,0.732
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,0.7,cos,0.339,0.733
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,1,correlation,0.322,0.731
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,1,cos,0.322,0.731
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,1.4,correlation,0.305,0.726
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,1.4,cos,0.299,0.724
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,2,correlation,0.28,0.72
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,2,cos,0.264,0.715
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,5,correlation,0.233,0.631
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,5,cos,0.19,0.64
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,7,correlation,0.187,0.531
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,3000,7,cos,0.139,0.566
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,0.2,correlation,0.346,0.706
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,0.2,cos,0.35,0.71
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,0.5,correlation,0.35,0.732
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,0.5,cos,0.355,0.734
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,0.7,correlation,0.346,0.738
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,0.7,cos,0.349,0.739
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,1,correlation,0.338,0.74
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,1,cos,0.338,0.739
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,1.4,correlation,0.324,0.737
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,1.4,cos,0.321,0.734
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,2,correlation,0.303,0.732
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,2,cos,0.291,0.726
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,5,correlation,0.259,0.689
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,5,cos,0.213,0.683
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,7,correlation,0.218,0.636
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,5000,7,cos,0.163,0.639
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,0.2,correlation,0.359,0.72
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,0.2,cos,0.358,0.72
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,0.5,correlation,0.364,0.742
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,0.5,cos,0.366,0.743
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,0.7,correlation,0.361,0.748
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,0.7,cos,0.362,0.748
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,1,correlation,0.357,0.75
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,1,cos,0.355,0.749
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,1.4,correlation,0.347,0.749
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,1.4,cos,0.343,0.746
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,2,correlation,0.333,0.745
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,2,cos,0.324,0.738
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,5,correlation,0.304,0.718
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,5,cos,0.258,0.701
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,7,correlation,0.276,0.696
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,10000,7,cos,0.224,0.68
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,0.2,correlation,0.366,0.731
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,0.2,cos,0.361,0.727
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,0.5,correlation,0.376,0.752
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,0.5,cos,0.377,0.753
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,0.7,correlation,0.374,0.757
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,0.7,cos,0.374,0.757
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,1,correlation,0.371,0.761
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,1,cos,0.369,0.759
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,1.4,correlation,0.364,0.76
spmi,raw,head,logn,0.75,ukwac_wackypedia,e,nvaa,20000,1.4,cos,0.361,0.758
